Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option2 name,Option2 value,Option3 name,Option3 value,Price,Price / International,Compare-at price,Compare-at price / International,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
A Fragrance Story Sea Breeze Perfume,a-fragrance-story-sea-breeze-perfume,A Fragrance Story Sea Breeze Perfume by A Fragrance Story. Premium quality fragrance product for everyday use. Perfect for all skin types.,A Fragrance Story,Health & Beauty > Personal Care > Cosmetics > Fragrance,Fragrance,"fragrance, a-fragrance-story, beauty, tira",TRUE,active,TIRA-FRA-00024,,Title,Default,,,,,522,,622,,313,TRUE,,,,,,shopify,190,deny,50,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/a-fragrance-story/933657/0/NHOYq8NARe-Ax-2_r6Vqj-8906095360062_2.jpg,1,A Fragrance Story Sea Breeze Perfume - A Fragrance Story,,FALSE,A Fragrance Story Sea Breeze Perfume,Shop A Fragrance Story Sea Breeze Perfume by A Fragrance Story. High-quality fragrance at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Fragrance,Unisex,Adult,TIRA-FRA-00024,Fragrance,"fragrance, beauty, cosmetics",new,FALSE,A Fragrance Story,Fragrance,,,
Body & Fragrance Flaneur Concentrated Premium Roll On,body-fragrance-flaneur-concentrated-premium-roll-on,Body & Fragrance Flaneur Concentrated Premium Roll On by Body & Fragrance. Premium quality fragrance product for everyday use. Perfect for all skin types.,Body & Fragrance,Health & Beauty > Personal Care > Cosmetics > Fragrance,Fragrance,"fragrance, body-&-fragrance, beauty, tira",TRUE,active,TIRA-FRA-00025,,Title,Default,,,,,399,,496,,239,TRUE,,,,,,shopify,468,deny,10,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/body-fragrance/1066976/0/507LjVKmdl-t3u9ZIxeO5-192069544721_1.jpg,1,Body & Fragrance Flaneur Concentrated Premium Roll On - Body & Fragrance,,FALSE,Body & Fragrance Flaneur Concentrated Premium Roll On,Shop Body & Fragrance Flaneur Concentrated Premium Roll On by Body & Fragrance. High-quality fragrance at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Fragrance,Unisex,Adult,TIRA-FRA-00025,Fragrance,"fragrance, beauty, cosmetics",new,FALSE,Body & Fragrance,Fragrance,,,
Revlon Ultra HD Snap Nail Polish - Berry Blissed,revlon-ultra-hd-snap-nail-polish-berry-blissed,Revlon Ultra HD Snap Nail Polish - Berry Blissed by Revlon. Premium quality nail polish product for everyday use. Perfect for all skin types.,Revlon,Health & Beauty > Personal Care > Cosmetics > Nail Care > Nail Polish,Nail Polish,"nail-polish, revlon, beauty, tira",TRUE,active,TIRA-NAI-00026,,Title,Default,,,,,599,,737,,359,TRUE,,,,,,shopify,87,deny,8,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/revlon/1115773/0/wIxbIAptOL-ar3HusQqJg-1115773_1.jpg,1,Revlon Ultra HD Snap Nail Polish - Berry Blissed - Revlon,,FALSE,Revlon Ultra HD Snap Nail Polish - Berry Blissed,Shop Revlon Ultra HD Snap Nail Polish - Berry Blissed by Revlon. High-quality nail polish at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Nail Care > Nail Polish,Unisex,Adult,TIRA-NAI-00026,Nail Polish,"nail polish, beauty, cosmetics",new,FALSE,Revlon,Nail Polish,,,
Faces Canada Ultime Pro Splash Nail Enamel - 16 Need Sunglasses,faces-canada-ultime-pro-splash-nail-enamel-16-need-sunglasses,Faces Canada Ultime Pro Splash Nail Enamel - 16 Need Sunglasses by Faces Canada. Premium quality nail polish product for everyday use. Perfect for all skin types.,Faces Canada,Health & Beauty > Personal Care > Cosmetics > Nail Care > Nail Polish,Nail Polish,"nail-polish, faces-canada, beauty, tira",TRUE,active,TIRA-NAI-00027,,Title,Default,,,,,119,,147,,71,TRUE,,,,,,shopify,303,deny,8,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/faces-canada/1057353/0/kEtzOJTBV2-7iFWxl0Zte-1057353_1.jpg,1,Faces Canada Ultime Pro Splash Nail Enamel - 16 Need Sunglasses - Faces Canada,,FALSE,Faces Canada Ultime Pro Splash Nail Enamel - 16 Need Sunglasses,Shop Faces Canada Ultime Pro Splash Nail Enamel - 16 Need Sunglasses by Faces Canada. High-quality nail polish at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Nail Care > Nail Polish,Unisex,Adult,TIRA-NAI-00027,Nail Polish,"nail polish, beauty, cosmetics",new,FALSE,Faces Canada,Nail Polish,,,
Palmer's Cocoa Butter Heals Softens Intensive Body Lotion,palmers-cocoa-butter-heals-softens-intensive-body-lotion,Palmer's Cocoa Butter Heals Softens Intensive Body Lotion by Palmer's. Premium quality body lotion product for everyday use. Perfect for all skin types.,Palmer's,Health & Beauty > Personal Care > Cosmetics > Skin Care > Body Moisturizers,Body Lotion,"body-lotion, palmer's, beauty, tira",TRUE,active,TIRA-BOD-00028,,Title,Default,,,,,650,,750,,390,TRUE,,,,,,shopify,137,deny,400,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/palmer-s/1115930/0/3Aab4aic8g-U8h3c3kjtX-10181041891_1.jpg,1,Palmer's Cocoa Butter Heals Softens Intensive Body Lotion - Palmer's,,FALSE,Palmer's Cocoa Butter Heals Softens Intensive Body Lotion,Shop Palmer's Cocoa Butter Heals Softens Intensive Body Lotion by Palmer's. High-quality body lotion at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Body Moisturizers,Unisex,Adult,TIRA-BOD-00028,Body Lotion,"body lotion, beauty, cosmetics",new,FALSE,Palmer's,Body Lotion,,,
La Shield Pollution Protect Mineral Sunscreen Gel SPF 40,la-shield-pollution-protect-mineral-sunscreen-gel-spf-40,La Shield Pollution Protect Mineral Sunscreen Gel SPF 40 by La Shield. Premium quality sunscreen product for everyday use. Perfect for all skin types.,La Shield,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen,"sunscreen, la-shield, beauty, tira",TRUE,active,TIRA-SUN-00029,,Title,Default,,,,,250,,309,,150,TRUE,,,,,,shopify,379,deny,50,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/la-shield/937122/0/DSOFooUGfZ-spW0omeDyV-937122_1.jpg,1,La Shield Pollution Protect Mineral Sunscreen Gel SPF 40 - La Shield,,FALSE,La Shield Pollution Protect Mineral Sunscreen Gel SPF 40,Shop La Shield Pollution Protect Mineral Sunscreen Gel SPF 40 by La Shield. High-quality sunscreen at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,Unisex,Adult,TIRA-SUN-00029,Sunscreen,"sunscreen, beauty, cosmetics",new,FALSE,La Shield,Sunscreen,,,
House of Beauty Mineral Sunscreen for Kids & Adults with Spf30++,house-of-beauty-mineral-sunscreen-for-kids-adults-with-spf30,House of Beauty Mineral Sunscreen for Kids & Adults with Spf30++ by House of Beauty. Premium quality sunscreen product for everyday use. Perfect for all skin types.,House of Beauty,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen,"sunscreen, house-of-beauty, beauty, tira",TRUE,active,TIRA-SUN-00030,,Title,Default,,,,,500,,608,,300,TRUE,,,,,,shopify,51,deny,100,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/house-of-beauty/1053881/0/zVZyOcCxK9-08l9lb0zVu-1053881_1.jpg,1,House of Beauty Mineral Sunscreen for Kids & Adults with Spf30++ - House of Beauty,,FALSE,House of Beauty Mineral Sunscreen for Kids & Adults with Spf30++,Shop House of Beauty Mineral Sunscreen for Kids & Adults with Spf30++ by House of Beauty. High-quality sunscreen at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,Unisex,Adult,TIRA-SUN-00030,Sunscreen,"sunscreen, beauty, cosmetics",new,FALSE,House of Beauty,Sunscreen,,,
Minimalist SPF 60 PA++++ Sunscreen With Antioxidant Silymarin,minimalist-spf-60-pa-sunscreen-with-antioxidant-silymarin,Minimalist SPF 60 PA++++ Sunscreen With Antioxidant Silymarin by Minimalist. Premium quality sunscreen product for everyday use. Perfect for all skin types.,Minimalist,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen,"sunscreen, minimalist, beauty, tira",TRUE,active,TIRA-SUN-00031,,Title,Default,,,,,500,,622,,300,TRUE,,,,,,shopify,95,deny,50,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/minimalist/1002796/0/l9hHlPvPp--d_xlBotlGj-1002796_1.jpg,1,Minimalist SPF 60 PA++++ Sunscreen With Antioxidant Silymarin - Minimalist,,FALSE,Minimalist SPF 60 PA++++ Sunscreen With Antioxidant Silymarin,Shop Minimalist SPF 60 PA++++ Sunscreen With Antioxidant Silymarin by Minimalist. High-quality sunscreen at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,Unisex,Adult,TIRA-SUN-00031,Sunscreen,"sunscreen, beauty, cosmetics",new,FALSE,Minimalist,Sunscreen,,,
Ustraa Sports SPF 50++ Sunscreen,ustraa-sports-spf-50-sunscreen,Ustraa Sports SPF 50++ Sunscreen by Ustraa. Premium quality sunscreen product for everyday use. Perfect for all skin types.,Ustraa,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen,"sunscreen, ustraa, beauty, tira",TRUE,active,TIRA-SUN-00032,,Title,Default,,,,,500,,611,,300,TRUE,,,,,,shopify,235,deny,100,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/ustraa/925474/0/M6BIn40Uxl-BHRkRzvUiz-925474_1.jpg,1,Ustraa Sports SPF 50++ Sunscreen - Ustraa,,FALSE,Ustraa Sports SPF 50++ Sunscreen,Shop Ustraa Sports SPF 50++ Sunscreen by Ustraa. High-quality sunscreen at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,Unisex,Adult,TIRA-SUN-00032,Sunscreen,"sunscreen, beauty, cosmetics",new,FALSE,Ustraa,Sunscreen,,,
Matt Look Sun Defuse SPF 50 Sunscreen - 01 Shade,matt-look-sun-defuse-spf-50-sunscreen-01-shade,Matt Look Sun Defuse SPF 50 Sunscreen - 01 Shade by Matt Look. Premium quality sunscreen product for everyday use. Perfect for all skin types.,Matt Look,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen,"sunscreen, matt-look, beauty, tira",TRUE,active,TIRA-SUN-00033,,Title,Default,,,,,249,,300,,149,TRUE,,,,,,shopify,113,deny,100,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/matt-look/1043303/0/w_B0P32SnW-wFfJ8rqWfF-QNyLgSpG071-1043303_1.jpg,1,Matt Look Sun Defuse SPF 50 Sunscreen - 01 Shade - Matt Look,,FALSE,Matt Look Sun Defuse SPF 50 Sunscreen - 01 Shade,Shop Matt Look Sun Defuse SPF 50 Sunscreen - 01 Shade by Matt Look. High-quality sunscreen at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,Unisex,Adult,TIRA-SUN-00033,Sunscreen,"sunscreen, beauty, cosmetics",new,FALSE,Matt Look,Sunscreen,,,
Forest Essentials Kashmiri Saffron & Neem Delicate Facial Cleanser,forest-essentials-kashmiri-saffron-neem-delicate-facial-cleanser,Forest Essentials Kashmiri Saffron & Neem Delicate Facial Cleanser by Forest Essentials. Premium quality cleanser product for everyday use. Perfect for all skin types.,Forest Essentials,Health & Beauty > Personal Care > Cosmetics > Skin Care > Cleansers,Cleanser,"cleanser, forest-essentials, beauty, tira",TRUE,active,TIRA-CLE-00034,,Title,Default,,,,,1150,,1410,,690,TRUE,,,,,,shopify,91,deny,130,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/forest-essentials/1105604/0/sl0SvXRPiG-enoctcKiQ4-1105604-1.jpg,1,Forest Essentials Kashmiri Saffron & Neem Delicate Facial Cleanser - Forest Essentials,,FALSE,Forest Essentials Kashmiri Saffron & Neem Delicate Facial Cleanser,Shop Forest Essentials Kashmiri Saffron & Neem Delicate Facial Cleanser by Forest Essentials. High-quality cleanser at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Cleansers,Unisex,Adult,TIRA-CLE-00034,Cleanser,"cleanser, beauty, cosmetics",new,FALSE,Forest Essentials,Cleanser,,,
Faces Canada Gentle Cleanser,faces-canada-gentle-cleanser,Faces Canada Gentle Cleanser by Faces Canada. Premium quality cleanser product for everyday use. Perfect for all skin types.,Faces Canada,Health & Beauty > Personal Care > Cosmetics > Skin Care > Cleansers,Cleanser,"cleanser, faces-canada, beauty, tira",TRUE,active,TIRA-CLE-00035,,Title,Default,,,,,479,,559,,287,TRUE,,,,,,shopify,478,deny,100,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/faces-canada/941098/0/ELE5XMxVHi-B9t_enJHZv-941098_1.jpg,1,Faces Canada Gentle Cleanser - Faces Canada,,FALSE,Faces Canada Gentle Cleanser,Shop Faces Canada Gentle Cleanser by Faces Canada. High-quality cleanser at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Cleansers,Unisex,Adult,TIRA-CLE-00035,Cleanser,"cleanser, beauty, cosmetics",new,FALSE,Faces Canada,Cleanser,,,
Botanic Love Hydrating Gentle Cleanser,botanic-love-hydrating-gentle-cleanser,Botanic Love Hydrating Gentle Cleanser by Botanic Love. Premium quality cleanser product for everyday use. Perfect for all skin types.,Botanic Love,Health & Beauty > Personal Care > Cosmetics > Skin Care > Cleansers,Cleanser,"cleanser, botanic-love, beauty, tira",TRUE,active,TIRA-CLE-00036,,Title,Default,,,,,499,,587,,299,TRUE,,,,,,shopify,412,deny,100,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/botanic-love/1079406/0/buH5Kvx191-v_SN7fE7N-978020138022_1.jpg,1,Botanic Love Hydrating Gentle Cleanser - Botanic Love,,FALSE,Botanic Love Hydrating Gentle Cleanser,Shop Botanic Love Hydrating Gentle Cleanser by Botanic Love. High-quality cleanser at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Cleansers,Unisex,Adult,TIRA-CLE-00036,Cleanser,"cleanser, beauty, cosmetics",new,FALSE,Botanic Love,Cleanser,,,
Votre Botanical Gel Cleanser,votre-botanical-gel-cleanser,Votre Botanical Gel Cleanser by VOTRE. Premium quality cleanser product for everyday use. Perfect for all skin types.,VOTRE,Health & Beauty > Personal Care > Cosmetics > Skin Care > Cleansers,Cleanser,"cleanser, votre, beauty, tira",TRUE,active,TIRA-CLE-00037,,Title,Default,,,,,500,,619,,300,TRUE,,,,,,shopify,465,deny,100,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/votre/926352/0/1xyLvFb167-p21tFWP9ks-926352_2.jpg,1,Votre Botanical Gel Cleanser - VOTRE,,FALSE,Votre Botanical Gel Cleanser,Shop Votre Botanical Gel Cleanser by VOTRE. High-quality cleanser at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Cleansers,Unisex,Adult,TIRA-CLE-00037,Cleanser,"cleanser, beauty, cosmetics",new,FALSE,VOTRE,Cleanser,,,
Essence The Brown Edition Eyeshadow Palette - 30,essence-the-brown-edition-eyeshadow-palette-30,Essence The Brown Edition Eyeshadow Palette - 30 by Essence. Premium quality eye shadow product for everyday use. Perfect for all skin types.,Essence,Health & Beauty > Personal Care > Cosmetics > Eye Makeup > Eye Shadow,Eye Shadow,"eye-shadow, essence, beauty, tira",TRUE,active,TIRA-EYE-00038,,Title,Default,,,,,580,,711,,348,TRUE,,,,,,shopify,441,deny,10,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/essence/1049107/0/BVmrW9fjvI-07uEgsrgt1-1049107_1.jpg,1,Essence The Brown Edition Eyeshadow Palette - 30 - Essence,,FALSE,Essence The Brown Edition Eyeshadow Palette - 30,Shop Essence The Brown Edition Eyeshadow Palette - 30 by Essence. High-quality eye shadow at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Eye Makeup > Eye Shadow,Unisex,Adult,TIRA-EYE-00038,Eye Shadow,"eye shadow, beauty, cosmetics",new,FALSE,Essence,Eye Shadow,,,
Essence The Rose Edition Eyeshadow Palette - 20 Lovely In Rose,essence-the-rose-edition-eyeshadow-palette-20-lovely-in-rose,Essence The Rose Edition Eyeshadow Palette - 20 Lovely In Rose by Essence. Premium quality eye shadow product for everyday use. Perfect for all skin types.,Essence,Health & Beauty > Personal Care > Cosmetics > Eye Makeup > Eye Shadow,Eye Shadow,"eye-shadow, essence, beauty, tira",TRUE,active,TIRA-EYE-00039,,Title,Default,,,,,580,,693,,348,TRUE,,,,,,shopify,88,deny,10,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/essence/1034813/0/SIbZM5wJtd-Xyw3bSGFhj-1034813_1.jpg,1,Essence The Rose Edition Eyeshadow Palette - 20 Lovely In Rose - Essence,,FALSE,Essence The Rose Edition Eyeshadow Palette - 20 Lovely In Rose,Shop Essence The Rose Edition Eyeshadow Palette - 20 Lovely In Rose by Essence. High-quality eye shadow at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Eye Makeup > Eye Shadow,Unisex,Adult,TIRA-EYE-00039,Eye Shadow,"eye shadow, beauty, cosmetics",new,FALSE,Essence,Eye Shadow,,,
Faces Canada 6-In-1 Eyeshadow Palette - 01 Hopeless Romantic,faces-canada-6-in-1-eyeshadow-palette-01-hopeless-romantic,Faces Canada 6-In-1 Eyeshadow Palette - 01 Hopeless Romantic by Faces Canada. Premium quality eye shadow product for everyday use. Perfect for all skin types.,Faces Canada,Health & Beauty > Personal Care > Cosmetics > Eye Makeup > Eye Shadow,Eye Shadow,"eye-shadow, faces-canada, beauty, tira",TRUE,active,TIRA-EYE-00040,,Title,Default,,,,,599,,730,,359,TRUE,,,,,,shopify,478,deny,6,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/faces-canada/1113036/0/oThmq29afA-JXMUl_iyh-1113036_1.jpg,1,Faces Canada 6-In-1 Eyeshadow Palette - 01 Hopeless Romantic - Faces Canada,,FALSE,Faces Canada 6-In-1 Eyeshadow Palette - 01 Hopeless Romantic,Shop Faces Canada 6-In-1 Eyeshadow Palette - 01 Hopeless Romantic by Faces Canada. High-quality eye shadow at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Eye Makeup > Eye Shadow,Unisex,Adult,TIRA-EYE-00040,Eye Shadow,"eye shadow, beauty, cosmetics",new,FALSE,Faces Canada,Eye Shadow,,,
Chambor Luminous Blush - 07 Rose Bloom,chambor-luminous-blush-07-rose-bloom,Chambor Luminous Blush - 07 Rose Bloom by Chambor. Premium quality blush product for everyday use. Perfect for all skin types.,Chambor,Health & Beauty > Personal Care > Cosmetics > Face Makeup > Blush,Blush,"blush, chambor, beauty, tira",TRUE,active,TIRA-BLU-00041,,Title,Default,,,,,759,,895,,455,TRUE,,,,,,shopify,348,deny,6,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/chambor/1106212/0/5IdooE7qLF-jF_P67frML-1106212_1.jpg,1,Chambor Luminous Blush - 07 Rose Bloom - Chambor,,FALSE,Chambor Luminous Blush - 07 Rose Bloom,Shop Chambor Luminous Blush - 07 Rose Bloom by Chambor. High-quality blush at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Face Makeup > Blush,Unisex,Adult,TIRA-BLU-00041,Blush,"blush, beauty, cosmetics",new,FALSE,Chambor,Blush,,,
GA-DE Idyllic Soft Satin Blush - 07 Tender Plum,ga-de-idyllic-soft-satin-blush-07-tender-plum,GA-DE Idyllic Soft Satin Blush - 07 Tender Plum by GA-DE. Premium quality blush product for everyday use. Perfect for all skin types.,GA-DE,Health & Beauty > Personal Care > Cosmetics > Face Makeup > Blush,Blush,"blush, ga-de, beauty, tira",TRUE,active,TIRA-BLU-00042,,Title,Default,,,,,2730,,3216,,1638,TRUE,,,,,,shopify,491,deny,8,g,TRUE,manual,https://cdn.tiraz5.de/v2/super-fire-62c344/tirabz/wrkr/tiraz5/products/pictures/item/free/original/ga-de/1110101/0/z--Fi1lPZr-twl4AbRctK-7290106292147_1.jpg,1,GA-DE Idyllic Soft Satin Blush - 07 Tender Plum - GA-DE,,FALSE,GA-DE Idyllic Soft Satin Blush - 07 Tender Plum,Shop GA-DE Idyllic Soft Satin Blush - 07 Tender Plum by GA-DE. High-quality blush at great prices. Free shipping available.,Health & Beauty > Personal Care > Cosmetics > Face Makeup > Blush,Unisex,Adult,TIRA-BLU-00042,Blush,"blush, beauty, cosmetics",new,FALSE,GA-DE,Blush,,,
